Filename,Transcription,Language_Code,Confidence,Model_Used
5348024557506801_f1128_chunk_0_subchunk_1.wav,शल्य चिकित्सक उन्हें नियमित रूप से निकाल देते थे और ऐसा लगता था कि रोगियों के स्वास्थ्य पर इसका कोई बुरा प्रभाव नहीं पड़ता था,hin_Deva,0.0,IndicLID-FTN
5348024557507152_f1934_chunk_0_subchunk_1.wav,न्यूयॉर्क शहर में इस समय क्या समय है,hin_Deva,0.0,IndicLID-FTN
5348024557506962_f296_chunk_3_subchunk_1.wav,प्रकार का जो एक वाद पद्धति है वो देखने को मिलता है वो मुझे महन अच्छा लगता था,mai_Deva,0.0,IndicLID-FTN
5348024557506345_f2219_chunk_0_subchunk_1.wav,बोमबुचा आम टर्मरिक कंबुचा की उपलब्धता स्थिति क्या है,hin_Deva,0.0,IndicLID-FTN
5348024557506962_f296_chunk_11_subchunk_1.wav,काम होता है वो मेरे से बहुत ही कठिन होता था मचस बाकी बहुत ही अच्छा रहा दर्शनशास्त्र इसलिए अच्छा है क्योंकि उसमें वाद,hin_Deva,0.0,IndicLID-FTN
5348024557506565_f538_chunk_10_subchunk_1.wav,पहले गरपे घर के सदस्य हऔरब,hin_Deva,0.0,IndicLID-FTN
5348024557506201_f547_chunk_1_subchunk_1.wav,हिंदी मोशली,mar_Deva,0.0,IndicLID-FTN
5348024557506210_f549_chunk_7_subchunk_1.wav,वन व्यवस्था है,hin_Deva,0.0,IndicLID-FTN
5348024557506875_f1267_chunk_0_subchunk_1.wav,पंजीकृत मोबाइल नंबर के लिए शैक्षणिक वर्ष से में आवेदन किये गए सभी ताजा छात्रवृत्ति आवेदन ढूंढे,hin_Deva,0.0,IndicLID-FTN
5348024557506411_f1901_chunk_0_subchunk_1.wav,क्या मुझे कोवैक्स टीका जिला धलाई में मिल सकता है,hin_Deva,0.0,IndicLID-FTN
5348024557506899_f603_chunk_2_subchunk_1.wav,भी काम करना पड़ रहा है मुझे पैसे इकट्ठे करने है फिर मुझे अपनी पढ़ाई करनी या फिर मुझे बात करनी होगी लोगों से कि रास्ता कैसे ठीक से चला जा सके आराम से,hin_Deva,0.0,IndicLID-FTN
5348024557506565_f538_chunk_22_subchunk_1.wav,युवा पीढ़ी खेलकूद में अपना योगदान दे रहे हैं,mai_Deva,0.0,IndicLID-FTN
5348024557506383_f141_chunk_7_subchunk_1.wav,किसी भी प्रभाव या सेंसरशिप के बिना काम करने में सक्षम होते हैं और मीडिया आउटलेट्स के द्वारा,hin_Deva,0.0,IndicLID-FTN
5348024557506432_f127_chunk_20_subchunk_1.wav,किसी को खासी होगी किसी को छीक हो गई उवो सुनतेही दूसरे दूसरों के दड़कनी बढ़ती थी ह उसको कुछ हो गया हमको भी कुछ हो जाएगा ऐसा डर था,mai_Deva,0.0,IndicLID-FTN
5348024557506691_f1848_chunk_0_subchunk_1.wav,बी विशाल मिला एमवीएस मिले,kas_Deva,0.0,IndicLID-FTN
5348024557506963_f94_chunk_15_subchunk_1.wav,कोई एक शिक्षक अपना विद्यालयीय समय में सही नहीं पढ़ाते हुए,hin_Deva,0.0,IndicLID-FTN
5348024557506158_f697_chunk_1_subchunk_1.wav,जीवसृष्टि है ऐसे कोई प्रमाण नहीं मिले है मंगल पे जीवसृष्टि होने की थीयरीज काफी दशकों से चलती आ रही है उसपें काफी किताबें भी लिखी गई है और काफी साइंसफिक्शन फेंटसी फिल्में भी बन चुकी है मार्शियन अटेक्स्टाइप की,hin_Deva,0.0,IndicLID-FTN
5348024557506845_f748_chunk_1_subchunk_1.wav,कुछ गलतियां निकाल सकूं हालांकि अगर एक आमगायक की बात आती है तो वो होता है रियास जो मुझे लगता है कि हम,mai_Deva,0.0,IndicLID-FTN
5348024557506520_f1739_chunk_0_subchunk_1.wav,मैं अपने खरीदारी कार्ड से प्रेशरडाइस्ट ब्रॉडबीनस और बेलाविटा ऑर्गैनिक आइलिफ्ट अंडराइ क्रेंचल हटाना चाहता हूं इनके अलावा ट्वेंटीफोर मंत्रा राइसफ्ला क्रेमिका मिक्सफ्रूट जैम को भी हटा दें,hin_Deva,0.0,IndicLID-FTN
5348024557507295_f152_chunk_0_subchunk_1.wav,बस,mai_Deva,0.0,IndicLID-FTN
5348024557507326_f1379_chunk_0_subchunk_1.wav,आज रात को पवन गिरी के बारे में पूर्वानुमान डूंडो,hin_Deva,0.0,IndicLID-FTN
5348024557506561_f537_chunk_7_subchunk_1.wav,कहता युग में,mai_Deva,0.0,IndicLID-FTN
5348024557507212_f1114_chunk_0_subchunk_1.wav,क्या बंचस का मेरा आर्डर बेच दिया गया है वह कब डेलवरी किया जाएगा,hin_Deva,0.0,IndicLID-FTN
5348024557507001_f1995_chunk_0_subchunk_1.wav,गोपी जल्दी से नीचे आओ मुझे तुम्हें कुछ दिखाना है,mai_Deva,0.0,IndicLID-FTN
5348024557506619_f660_chunk_0_subchunk_1.wav,संपूर्ण बैंगलूरु में जलशुद्धिकरण संयंत्र जैसे सभी के लिए किफायती मूल्य पर शुद्ध जल उपलब्ध हो सके,hin_Deva,0.0,IndicLID-FTN
5348024557507085_f105_chunk_9_subchunk_1.wav,तो थोड़ी देर के लिए,mai_Deva,0.0,IndicLID-FTN
5348024557506515_f1044_chunk_0_subchunk_1.wav,कुछ धुन बजाओ,mai_Deva,0.0,IndicLID-FTN
5348024557506962_f296_chunk_12_subchunk_1.wav,त्यादि होता है और मैं निजी जिनंदगी में भी जब मैं करता हूँ उसी प्रकार का एक कोई विषयक उपस्थापन करना हो या दिशसे कुच् विषय को समझान उस विषय से हम हैं जिस प्रकार शास्त्र में पद्धति होती है मंड में करोना और खंडन करना भोपद्धति में अपनाता हू,hin_Deva,0.0,IndicLID-FTN
5348024557507304_f656_chunk_1_subchunk_1.wav,मेरे घर पे मेरे पैरेंस है जो ऑल जेनरेशन को बिॉन्ग करते है और मेरे भाईका बेटा है जो यंगा जेनरेशन को बिलॉन्ग करता है,mai_Deva,0.0,IndicLID-FTN
5348024557507011_f710_chunk_1_subchunk_1.wav,अब यूट्यूबर में क्या है कि आजकल बच्चों के लिए बहुत आसान है ये अपनी पढ़ाई करने के साथसाथ एक यूट्यूब चैनल खोल लेते हैं जहां पर यह अपना,hin_Deva,0.0,IndicLID-FTN
5348024557506617_f666_chunk_4_subchunk_1.wav,इसे मकर संक्रांति,hin_Deva,0.0,IndicLID-FTN
5348024557507080_f563_chunk_2_subchunk_1.wav,एसेंशियल और जरूरी,hin_Deva,0.0,IndicLID-FTN
5348024557506482_f309_chunk_3_subchunk_1.wav,बाहर से आता है घर के अंदर उसमें ये जो जब पैरों को इसके ऊपर घिसते हैं तो,hin_Deva,0.0,IndicLID-FTN
5348024557506333_f148_chunk_16_subchunk_1.wav,यहां जो भी स्पॉट है वो देखते हैं और हमारे गांव के नजदीक ही सावे वेरे गांव हैं वहां पे जाते हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506968_f294_chunk_2_subchunk_1.wav,ो वो मुझे बहुत अच्छा लगता है तो कभीकभी उस तरह के कपड़ा पहना मैं पसंद करता हउंर पहनताभी हूं,mai_Deva,0.0,IndicLID-FTN
5348024557506482_f309_chunk_5_subchunk_1.wav,काफी हद तक,hin_Deva,0.0,IndicLID-FTN
5348024557506216_f548_chunk_4_subchunk_1.wav,जो मां द्वारा प्राप्त पैसों से मेला घूमने जाता है और वहां मेला में उसके जितने पैसे होते हैं उसमें से वो अपनी मां के लिए चिमरोटी सेंकने वाली चिमटी लेके आता है,hin_Deva,0.0,IndicLID-FTN
5348024557507328_f809_chunk_0_subchunk_1.wav,कया मैं साऊ रुपए का पॉलिस से टाइनीटेबल टॉप डस्पिन घरीद सकता हूं,hin_Deva,0.0,IndicLID-FTN
5348024557506210_f549_chunk_10_subchunk_1.wav,लेकिन जो पढ़े लिखे लोग है वो इन सबों से बहुत ऊपर उठ गए हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506558_f539_chunk_7_subchunk_1.wav,ट्रेडिशनल तर से रंगोली बनाई जाती है मा लक्ष्मी को का आह्वाहन किया जाता है कलश्मी और उन्हें साड़ी पनाई जाती ह यहर घर में हर तेलगुघर में,hin_Deva,0.0,IndicLID-FTN
5348024557507069_f308_chunk_3_subchunk_1.wav,तमिलनाडु में तमिल बोली जाती है,hin_Deva,0.0,IndicLID-FTN
5348024557506795_f85_chunk_0_subchunk_1.wav,हाँ पक्षियों को अपनी बाक्या में आकर्षित करने के लिए कुछ टिप्स हैं पक्षों के लिए अनाज और पानी रख सकते हैं पक्षी आहार यंत्र बर्डफीडर और,hin_Deva,0.0,IndicLID-FTN
5348024557506857_f1141_chunk_0_subchunk_1.wav,उसे समझना चाहिए और अलविदा कहना चाहिए लेकिन अगर विक्रेता इस मुद्दे को दबाता है तो बस फोन रख दे,hin_Deva,0.0,IndicLID-FTN
5348024557506402_f922_chunk_0_subchunk_1.wav,कुछ बेबीफुड आइटम्स के सुझाव दें,hin_Deva,0.0,IndicLID-FTN
5348024557506991_f1994_chunk_0_subchunk_1.wav,जिला अजमेर में बूस्टर डोज देने वाले सभी टीकाकरण केंद्र कौन से हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506490_f106_chunk_17_subchunk_1.wav,जो देश के लिए अच्छा नहीं है,hin_Deva,0.0,IndicLID-FTN
5348024557506901_f602_chunk_5_subchunk_1.wav,वो हर घर में एक त्योहार के मौके पर बनता ही है,mai_Deva,0.0,IndicLID-FTN
5348024557507280_f1063_chunk_0_subchunk_1.wav,कृपया कोविन प्लेटफॉर्म पर पंजीकरण करने के लिए मोबाइल नंबर ा उपयोग करें,hin_Deva,0.0,IndicLID-FTN
5348024557507330_f1374_chunk_0_subchunk_1.wav,मेरी आइटम सूची में ग्राम आमूल अमरगढ जोड़ें,hin_Deva,0.0,IndicLID-FTN
5348024557506432_f127_chunk_17_subchunk_1.wav,गरीब लोगों को भी रेट उनका पर्वड़ता है और थोड़ा भी थोड़ा बहुत फ्री ऑफ कॉस्ट में भी ट्रीटमेंट होता है,hin_Deva,0.0,IndicLID-FTN
5348024557506375_f472_chunk_10_subchunk_1.wav,जहां तक एजुकेशन सिस्टम में हिंदी बोलने की या पढ़ाए जाने की बात है तो पहली क्षा से ही बच्चे हिंदी सीखना शुरू कर देते हैं और दसवीं क्षा तक यहां के,hin_Deva,0.0,IndicLID-FTN
5348024557506869_f1266_chunk_0_subchunk_1.wav,्या आप इस क्यूआरकोड को स्कैन कर सकते हैं और मेरे पेटीएम पेमेंट्स बैंक खाते को प्रमाणित कर सकते हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506584_f2040_chunk_0_subchunk_1.wav,क्षेत्रकोड चसासा सासा पांच वाले कोर्बेवैक्स टीके के लिए टीकाकरण केंद्र फिल्ट्र करें,hin_Deva,0.0,IndicLID-FTN
5348024557506333_f148_chunk_17_subchunk_1.wav,एक बार जब टूरिस्ट यहां पर आए थे उनके साथ हमने घुमना पसंद किया और हम उनके साथ वहां सावईवहरे गांव में गए वहां का जो नदी में,hin_Deva,0.0,IndicLID-FTN
5348024557506598_f662_chunk_0_subchunk_1.wav,इस उत्पाद का उपयोग करने का मेरा अनुभव बहुत खराब रहा मॉडल पुराना और अन्युपयोगी है और डिजाइनसर्वोत्तम रूप से औसत दर्ज का था,hin_Deva,0.0,IndicLID-FTN
5348024557506505_f566_chunk_7_subchunk_1.wav,प्लान नहीं है उन्हें अजीव करने का,hin_Deva,0.0,IndicLID-FTN
5348024557506632_f2098_chunk_0_subchunk_1.wav,रात का खाने के लिए मेरे लिए एक अच्छा रेस्टोरेंट डूंडो,hin_Deva,0.0,IndicLID-FTN
5348024557506325_f707_chunk_0_subchunk_1.wav,हां हमारे गांव में एक तालाब है और उस तालाब का पानी हम,hin_Deva,0.0,IndicLID-FTN
5348024557506794_f451_chunk_0_subchunk_1.wav,हैदराबाद में आमतौर पर देखने वाले पक्षी पैंटलेस्ट कार्मोरेंट कोयल चील नीलखंड और बहुत सारे हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506151_f743_chunk_6_subchunk_1.wav,फिल्मों के प्रति इतनी जल्दी आकर्षित नहीं होते हैं तो अगर वो मल्टीप्लेक्स में जाते हैं और उनके पास अगर दो विकल्प है कि एक हिंदी फिल्म है और एक गुजराती फिल्म हैं तो ज्यादातर लोग जो हैं वो हिंदी फिल्म ही पसंद करेंगे और अभी,hin_Deva,0.0,IndicLID-FTN
5348024557506159_f698_chunk_15_subchunk_1.wav,कई कवर मुआउजों में कमी या फिर मुआवजे देर इसे मिलना बिल्कुल न मिलना ऐसी फरयादें आती रहती हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506220_f1441_chunk_0_subchunk_1.wav,रंगीला नाइंटीन नाइंटीफाइव की बॉक्सफीस पर साल की सबसे ज्यादा कमाई करने वाली फिल्म थी,hin_Deva,0.0,IndicLID-FTN
5348024557507085_f105_chunk_6_subchunk_1.wav,आश्चर्यजनक तब होता है जब,mai_Deva,0.0,IndicLID-FTN
5348024557506558_f539_chunk_6_subchunk_1.wav,बहुत ही सारे और,mai_Deva,0.0,IndicLID-FTN
5348024557507246_f386_chunk_2_subchunk_1.wav,कि उनके आवश्यकताएं मानसिकताए और मूल्यों,hin_Deva,0.0,IndicLID-FTN
5348024557506743_f1018_chunk_0_subchunk_1.wav,इस मठ की स्थापना लगभग सेवंटीन हंड्रेड एडी में हुई थी,hin_Deva,0.0,IndicLID-FTN
5348024557507011_f710_chunk_7_subchunk_1.wav,ये बच्चे स्टेज पे अपना कुछ मिनटों का एकॉम्मिडिश परफॉर्म करते हैं जिसमें वो सर्फ बातों से लोगों से बात करके उनको कहानियां सुनाके हंसाते हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506505_f566_chunk_6_subchunk_1.wav,अगोल्ज या एस्पीरेशंस जो है वो नहीं है और मेरा फिलहाल कोई,hin_Deva,0.0,IndicLID-FTN
5348024557506553_f536_chunk_0_subchunk_1.wav,हम ज्यादा रोटी नहीं काते हैं सिर्फ चावल आमतौर पर अलांचऔर डिनर में दालचावल बनाती हूं और राजस्थान स्पेशल रिश है ैतीखमि्ष वो मारे घर में सबको पसंद है तो ज्यादातर वो बना देते हूं,hin_Deva,0.0,IndicLID-FTN
5348024557507086_f569_chunk_10_subchunk_1.wav,और,hin_Deva,0.0,IndicLID-FTN
5348024557506433_f126_chunk_16_subchunk_1.wav,हमारी इंडिया का हिसा,mai_Deva,0.0,IndicLID-FTN
5348024557506433_f126_chunk_7_subchunk_1.wav,लिखना टाइपिंग करना ये थोड़ा आसान होता है इसलिए ऑफिशियल लैंग्वेज में थोड़ा इंग्लिश इंग्लिश का,hin_Deva,0.0,IndicLID-FTN
5348024557506490_f106_chunk_13_subchunk_1.wav,और,hin_Deva,0.0,IndicLID-FTN
5348024557506940_f1754_chunk_0_subchunk_1.wav,तीन,mai_Deva,0.0,IndicLID-FTN
5348024557506201_f547_chunk_0_subchunk_1.wav,हिंदी हमारी राष्ट्रीय भाषा है और,hin_Deva,0.0,IndicLID-FTN
5348024557506445_f341_chunk_0_subchunk_1.wav,यहाँ मछली का धंदा अच्छा है मछली यहाँ वेरियस स्टेट से आता है इसलिए,hin_Deva,0.0,IndicLID-FTN
5348024557506521_f1057_chunk_0_subchunk_1.wav,क्या आप स्वचालित रूप से भक्ति हटवाल को चार सौ रुपे प्रतिवर्ष भेजना बंद कर सकते हैं और तीन सौ रुपे अमेजॉन पे पर भेज सकते हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506210_f549_chunk_1_subchunk_1.wav,विद्यमान है जो कि े क्रपकोप्रथा है जिसके तह जाति का वर्गीकरण किया जाता है और इसके तहत जो निम्नवर्ग के लोग होते हैं उनसे छुआ छूत की भावना की जाती है जो कि समय के अनुसार अब बहुत बदलाव आ गया है,hin_Deva,0.0,IndicLID-FTN
5348024557506955_f293_chunk_7_subchunk_1.wav,आ रया,mai_Deva,0.0,IndicLID-FTN
5348024557506292_f940_chunk_0_subchunk_1.wav,क्या आप इस क्यूआरकोड को स्कैन कर सकते हैं और मेरे मध्यांचल ग्रामीण बैंक खाते को प्रमाणित कर सकते हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506615_f715_chunk_0_subchunk_1.wav,प्राचीन समय में मंदिर और धार्मिक संगठन सामुदायिक जीवन के केंद्र के रूप में कार्यकरते थे धार्मिक सामाजिक और सांस्कृतिक कार्यक्रम पेश करते थे,hin_Deva,0.0,IndicLID-FTN
5348024557506962_f296_chunk_7_subchunk_1.wav,खासकरके उसमें जब आता है फॉर्मुलास सूत्रों को रगा कि जब रूपसिद्धि बनाना होता है,hin_Deva,0.0,IndicLID-FTN
5348024557506333_f148_chunk_33_subchunk_1.wav,उघर पे अंदर नहीं रखते हैं ओ बाहर रखते थे पौधे के नीच और इतना ठंडा होता था जैसे कि फ्रिज का पानी,hin_Deva,0.0,IndicLID-FTN
5348024557506909_f192_chunk_7_subchunk_1.wav,तो हम उसी चीज पें अज्यादा,mai_Deva,0.0,IndicLID-FTN
5348024557506963_f94_chunk_13_subchunk_1.wav,जरिया बना है,hin_Deva,0.0,IndicLID-FTN
5348024557506847_f728_chunk_3_subchunk_1.wav,तो वह किसी भी अस्पताल में जाके अपना इलाज करवा सकते हैं पांच लाख रुपए तक का और ये निशुल्कइलाज होगा पांच लाख रुपए तक की सीमा तक तो ये एक सरकारी योजना है,hin_Deva,0.0,IndicLID-FTN
5348024557506490_f106_chunk_2_subchunk_1.wav,संयुक्त राष्ट्र युनाइटेड नेशनस के आंकड़ों के मुताबिक दुनिया का,hin_Deva,0.0,IndicLID-FTN
5348024557506905_f16_chunk_1_subchunk_1.wav,उसमें कुछ ऐसी चीजें हैं जो काल्पनिक है और मुझे वैसे काल्पनी कहानियों में खास दिलचस्पी है तो मैं उन्हें देखके उनका आनंद लेता हूं,hin_Deva,0.0,IndicLID-FTN
5348024557506535_f1743_chunk_0_subchunk_1.wav,समय,mai_Deva,0.0,IndicLID-FTN
5348024557506159_f698_chunk_14_subchunk_1.wav,हरसंभव प्रयास करती हैं लेकिन,hin_Deva,0.0,IndicLID-FTN
5348024557507354_f50_chunk_4_subchunk_1.wav,मेरसाप हो,mai_Deva,0.0,IndicLID-FTN
5348024557506329_f655_chunk_3_subchunk_1.wav,और मार्वड ओथैली जो होती है उसमें जो दुर्लाह होता है उसमें दिया रखते हैं और धुल्हे को अंदर लेते हैंऔर एक होती है वो,hin_Deva,0.0,IndicLID-FTN
5348024557506366_f375_chunk_1_subchunk_1.wav,दूसरी बात जो मुझे इसमें अच्छी नहीं लगी वो ये थी के इसमें इथरनेटपोर्ट को गायब कर दिया गया एचपी ने इसमें से इंटरनेट पोर्ट निकाल दिया जो के काफी निराशाजनक था,hin_Deva,0.0,IndicLID-FTN
5348024557506901_f602_chunk_3_subchunk_1.wav,उसको बनाते हैं उसको फेर दूध के साथ या फेर गुड़ के साथ खाया जाता है जो बहुत ही लाजवाब होता है उसको बनाने का,hin_Deva,0.0,IndicLID-FTN
5348024557507011_f710_chunk_12_subchunk_1.wav,नाइंटूफाइड जॉपनीं करनी पड़े आजका यूथ यही चाहता है कि हामिर को जहां से पैसा जल्दही मिले मैं वहां से कमाऊ यूट्यू कंटेन क्रिेटर्स ये दोतीन ऐसी एग्जैंपल्स हैं जहां पे आप एक ईजली हंस्ते खेलते अपने एवरीडे लाइफ का पारट लोगों से डिस्कस करके इनकम ऑन करते हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506490_f106_chunk_32_subchunk_1.wav,अगर ये सेक्टर नियमित हो जाए तो काफी हद तक बेरोजगारी की समस्या,kas_Deva,0.0,IndicLID-FTN
5348024557507011_f710_chunk_5_subchunk_1.wav,आपको कंपनीज या इंडस्ट्रीस पे करती हैं ट्रावल करने के लिए उस जगह को देखने सुने के लिए बदले में आपको उसके लिए पैसे भी मिलते हैं,hin_Deva,0.0,IndicLID-FTN
5348024557506931_f1749_chunk_0_subchunk_1.wav,शैक्षणिक वर्ष में मोबाइल नंबर के लिए एनएसपी पर सबमिट किये गयए ताजा छात्रवृत्ति आवेदनों की सूची बनाए,hin_Deva,0.0,IndicLID-FTN
5348024557506844_f730_chunk_3_subchunk_1.wav,हालांकि मैं कोई ये पेशेवर गायक नहीं हूं बट जभी भी मन है तब खुश हों के गालों और बस वही,mai_Deva,0.0,IndicLID-FTN
5348024557506379_f471_chunk_10_subchunk_1.wav,जो,mai_Deva,0.0,IndicLID-FTN
5348024557506161_f880_chunk_0_subchunk_1.wav,यदि एक महत्वपूर्ण त्ृुटि होती है तो क्षतिग्रस्त कोषिका क्रमादेशित कोषिका मृत्यु के माध्यम से आत्मविनाश कर सकती ै जिसे एपोप्टोसिस कहा जाता है,hin_Deva,0.0,IndicLID-FTN
5348024557506210_f549_chunk_8_subchunk_1.wav,ुह छूट की अभी भी,kas_Deva,0.0,IndicLID-FTN
5348024557506868_f1032_chunk_0_subchunk_1.wav,क्या साइट्रस पर है,hin_Deva,0.0,IndicLID-FTN
5348024557507106_f1704_chunk_0_subchunk_1.wav,पिनकोड त के अंतर्गत आने वाले सभी ईएसआईसी केंद्रों की सोचना बनाए,hin_Deva,0.0,IndicLID-FTN
5348024557506210_f549_chunk_0_subchunk_1.wav,हमारे स्टेट के कल्चर में जातिपर था,hin_Deva,0.0,IndicLID-FTN
5348024557506490_f106_chunk_0_subchunk_1.wav,बेरोजगारी एक बहुत बड़ी समस्या है भारतदेश के लिए क्योंकि भारत,hin_Deva,0.0,IndicLID-FTN
5348024557506846_f181_chunk_0_subchunk_1.wav,मैं ज्यादातर इंटरनेट बैंकिंग करना पसंद करती हूं क्योंकि निजी बैंकिंग में बहुत ही समय जाता है आपको एक कष्ट उठाना पड़ता है बाहर जाकर बैंक में जाकर और उसका जो विकल्प है इंटरनेट बैंिंग काफी सरल है,hin_Deva,0.0,IndicLID-FTN
5348024557506845_f748_chunk_8_subchunk_1.wav,गायक के तौर पर उनका गलाम बहुत ही बेश कीमती है तो वो ऐसी ऐसी चीजें हरगायक को ध्यान में रखनी चाहिए,hin_Deva,0.0,IndicLID-FTN
5348024557506375_f472_chunk_1_subchunk_1.wav,यहाँ की राज्य भाषा तेलुगू है,hin_Deva,0.0,IndicLID-FTN
5348024557507069_f308_chunk_2_subchunk_1.wav,इसके अलावा हर राज्य की अपनी भाषा होती है जैसे कि पंजाब में पंजाबी बोली जाती है हरियाणा में हरियाणा भी बोली जाती है,hin_Deva,0.0,IndicLID-FTN
5348024557507248_f713_chunk_0_subchunk_1.wav,नहीं मुझे लगता है कि खाना बनाना केवल महिलाओं का काम नहीं है,hin_Deva,0.0,IndicLID-FTN
5348024557506561_f537_chunk_8_subchunk_1.wav,भगवान श्रीराम जी के परदाता अजमजमहाराज यहां आकर,hin_Deva,0.0,IndicLID-FTN
5348024557506565_f538_chunk_9_subchunk_1.wav,हांये फेसिलिटीज न होने के कारण नहीं घर कें प्रोत्साहन न होने के कारण ये सब हो रहा है,mai_Deva,0.0,IndicLID-FTN
5348024557506333_f148_chunk_27_subchunk_1.wav,फूल खिले हुए थे,mai_Deva,0.0,IndicLID-FTN
5348024557506278_f1976_chunk_0_subchunk_1.wav,यह पामवैली के पास राष्ट्रीय राजमार्ग सात से जुड़ा है,hin_Deva,0.0,IndicLID-FTN
5348024557507169_f1937_chunk_0_subchunk_1.wav,खू दो,mai_Deva,0.0,IndicLID-FTN
